Circuit breaker Open/Close Status, Disconnector Open/Close Status, Earth switch Open/Close Status, Protection system healthy (Trip circuit healthy), Control level - Local or remote, Protection tripped, Circuit breaker mechanical failure, Auxiliary power failure, Intertrip command send, Intertrip command receive, Current Line 'L1', Current Line 'L2', Current Line 'L3', Voltage Phase 'L1-N', Voltage Phase 'L2-N', Voltage Phase 'L3-N', Active Power, Reactive power, Frequency, Power Factor
1,1,0,1,False,False,1,False,False,False,769,245,247,6351,6358,6355,4000032,2450377,50.0,0.85
1,1,0,1,False,False,1,False,False,False,770,241,250,6351,6358,6355,3999646,2450466,49.95,0.84
1,1,0,1,False,False,1,False,False,False,771,243,242,6351,6358,6355,4000000,2450000,50.03,0.86
1,1,0,1,False,False,1,False,False,False,772,241,246,6351,6358,6355,4000000,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,773,249,243,6351,6358,6355,4000000,2450000,49.97,0.85
1,1,0,1,False,False,1,False,False,False,774,246,248,6351,6358,6355,4000108,2449590,49.97,0.84
1,1,0,1,False,False,1,False,False,False,775,247,249,6351,6358,6355,3999739,2449965,49.95,0.85
1,1,0,1,False,False,1,False,False,False,776,246,244,6351,6358,6355,4000000,2449774,49.96,0.85
1,1,0,1,False,False,1,False,False,False,777,250,244,6351,6358,6355,4000000,2450000,50.0,0.84
1,1,0,1,False,False,1,False,False,False,778,246,246,6351,6358,6355,4000272,2450359,50.04,0.86
1,1,0,1,False,False,1,False,False,False,779,246,244,6351,6358,6355,3999635,2450011,50.02,0.85
1,1,0,1,False,False,1,False,False,False,780,246,245,6351,6358,6355,4000000,2450452,49.97,0.85
1,1,0,1,False,False,1,False,False,False,781,246,247,6351,6358,6355,4000104,2450133,50.01,0.86
1,1,0,1,False,False,1,False,False,False,782,246,250,6351,6358,6355,3999792,2450033,50.0,0.85
1,1,0,1,False,False,1,False,False,False,783,246,246,6351,6358,6355,3999980,2450000,49.96,0.84
1,1,0,1,False,False,1,False,False,False,784,250,246,6351,6358,6355,4000339,2449672,50.04,0.83
1,1,0,1,False,False,1,False,False,False,785,246,242,6351,6358,6355,3999659,2450000,49.99,0.85
1,1,0,1,False,False,1,False,False,False,786,246,249,6351,6358,6355,4000000,2450000,49.98,0.87
1,1,0,1,False,False,1,False,False,False,787,246,248,6351,6358,6355,4000000,2450150,50.0,0.87
1,1,0,1,False,False,1,False,False,False,788,243,246,6351,6358,6355,4000000,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,789,246,242,6351,6358,6355,4000442,2449789,50.0,0.84
1,1,0,1,False,False,1,False,False,False,790,246,241,6351,6358,6355,4000151,2450000,50.02,0.86
1,1,0,1,False,False,1,False,False,False,791,246,248,6351,6358,6355,4000207,2450024,50.02,0.87
1,1,0,1,False,False,1,False,False,False,792,245,251,6351,6358,6355,4000458,2450387,49.99,0.85
1,1,0,1,False,False,1,False,False,False,793,244,246,6351,6358,6355,4000000,2450123,50.0,0.84
1,1,0,1,False,False,1,False,False,False,794,244,251,6351,6358,6355,4000000,2450000,50.02,0.85
1,1,0,1,False,False,1,False,False,False,795,251,246,6351,6358,6355,4000000,2450386,50.0,0.86
1,1,0,1,False,False,1,False,False,False,796,246,246,6351,6358,6355,3999714,2450298,50.0,0.84
1,1,0,1,False,False,1,False,False,False,797,246,246,6351,6358,6355,4000000,2450152,50.0,0.86
1,1,0,1,False,False,1,False,False,False,798,248,251,6351,6358,6355,4000000,2449848,50.0,0.84
1,1,0,1,False,False,1,False,False,False,799,246,246,6351,6358,6355,4000000,2449927,49.96,0.85
1,1,0,1,False,False,1,False,False,False,800,245,246,6351,6358,6355,3999830,2449867,50.0,0.83
1,1,0,1,False,False,1,False,False,False,801,246,246,6351,6358,6355,3999709,2450228,50.0,0.87
1,1,0,1,False,False,1,False,False,False,802,246,244,6351,6358,6355,4000000,2450248,49.95,0.87
1,1,0,1,False,False,1,False,False,False,803,250,249,6351,6358,6355,4000354,2449800,49.99,0.86
1,1,0,1,False,False,1,False,False,False,804,249,248,6351,6358,6355,4000000,2449619,50.02,0.85
1,1,0,1,False,False,1,False,False,False,805,246,247,6351,6358,6355,4000386,2449979,49.98,0.86
1,1,0,1,False,False,1,False,False,False,806,242,246,6351,6358,6355,3999530,2450000,50.02,0.85
1,1,0,1,False,False,1,False,False,False,807,246,249,6351,6358,6355,3999643,2449757,49.96,0.84
1,1,0,1,False,False,1,False,False,False,808,245,246,6351,6358,6355,4000293,2450000,50.04,0.85
1,1,0,1,False,False,1,False,False,False,809,244,246,6351,6358,6355,3999729,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,810,245,243,6351,6358,6355,4000000,2449790,50.0,0.84
1,1,0,1,False,False,1,False,False,False,811,250,245,6351,6358,6355,4000496,2449630,50.0,0.84
1,1,0,1,False,False,1,False,False,False,812,243,248,6351,6358,6355,4000000,2450000,50.04,0.85
1,1,0,1,False,False,1,False,False,False,813,242,246,6351,6358,6355,4000000,2449696,50.0,0.83
1,1,0,1,False,False,1,False,False,False,814,251,242,6351,6358,6355,4000019,2449585,49.99,0.85
1,1,0,1,False,False,1,False,False,False,815,248,249,6351,6358,6355,4000000,2450000,50.0,0.85
1,1,0,1,False,False,1,False,False,False,816,246,246,6351,6358,6355,4000277,2450105,50.0,0.84
1,1,0,1,False,False,1,False,False,False,817,247,250,6351,6358,6355,4000000,2449714,49.95,0.86
1,1,0,1,False,False,1,False,False,False,818,247,249,6351,6358,6355,4000325,2450000,49.97,0.85
1,1,0,1,False,False,1,False,False,False,819,247,243,6351,6358,6355,4000021,2450000,50.0,0.84
1,1,0,1,False,False,1,False,False,False,820,246,246,6351,6358,6355,3999554,2449675,50.0,0.84
1,1,0,1,False,False,1,False,False,False,821,246,245,6351,6358,6355,3999772,2450000,50.0,0.84
1,1,0,1,False,False,1,False,False,False,822,246,244,6351,6358,6355,4000000,2449966,50.01,0.86
1,1,0,1,False,False,1,False,False,False,823,242,246,6351,6358,6355,4000000,2450100,50.02,0.86
1,1,0,1,False,False,1,False,False,False,824,244,245,6351,6358,6355,4000092,2449896,50.0,0.85
1,1,0,1,False,False,1,False,False,False,825,242,248,6351,6358,6355,4000379,2450314,50.0,0.86
1,1,0,1,False,False,1,False,False,False,826,246,246,6351,6358,6355,3999526,2449923,50.01,0.85
1,1,0,1,False,False,1,False,False,False,827,241,250,6351,6358,6355,4000458,2450000,50.0,0.84
1,1,0,1,False,False,1,False,False,False,828,246,245,6351,6358,6355,4000464,2450360,50.05,0.83
1,1,0,1,False,False,1,False,False,False,829,244,241,6351,6358,6355,4000273,2449888,49.95,0.85
1,1,0,1,False,False,1,False,False,False,830,242,242,6351,6358,6355,4000311,2449960,50.04,0.87
1,1,0,1,False,False,1,False,False,False,831,250,242,6351,6358,6355,4000184,2450000,49.95,0.83
1,1,0,1,False,False,1,False,False,False,832,246,248,6351,6358,6355,4000000,2450000,50.02,0.85
